id,nft_rank,rarity score,img_url,is_one_of_one,base_color,spots,tire_color,window_color,tip_color,lights_color,door_color,wheel_color,background,trait_count
6430,1702,91.35,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6430,No,Yellow,Single Spot,Cyan,Purple,Blue,Red,Purple,Blue,Night,7
773,1703,91.33,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/773,No,Rotten,None,White,None,None,Yellow,None,None,Jungle,2
9292,1704,91.31,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9292,No,Yellow,Single Spot,None,Blue,None,Red,None,None,Sakura,3
2096,1705,91.26,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2096,No,Yellow,Single Spot,None,Pink,Orange,Cyan,None,None,Sunset,4
3013,1706,91.26,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3013,No,Yellow,Three Spots,Green,Blue,Orange,Orange,Green,Black,Snow,7
1422,1707,91.25,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1422,No,Green,Two Spots,Blue,Red,Blue,Yellow,Cyan,Red,Sunset,7
4196,1708,91.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4196,No,Green,Two Spots,Cyan,Black,Cyan,Red,Black,Red,Night,7
3333,1709,91.2,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3333,No,Yellow,None,None,None,Orange,None,None,Black,Sunset,2
5246,1710,91.19,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5246,No,Rotten,Banana Spot,Blue,None,None,Cyan,None,Blue,Night,4
9290,1711,91.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9290,No,Green,None,None,Green,None,Blue,None,Yellow,Snow,3
2155,1712,91.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2155,No,Yellow,Single Spot,None,None,Blue,None,None,None,Jungle,2
4294,1713,91.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4294,No,Yellow,Two Spots,None,None,None,None,None,Green,Night,2
2770,1714,91.15,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2770,No,Rotten,None,None,Pink,Blue,Red,Black,Red,Jungle,5
7289,1715,91.15,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7289,No,Yellow,Three Spots,None,Black,None,Pink,Blue,Black,Sunset,5
2669,1716,91.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2669,No,Rotten,Single Spot,Orange,Blue,Purple,Yellow,Black,Yellow,Fall,7
5617,1717,91.11,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5617,No,Yellow,Single Spot,Red,Black,None,Pink,Black,Black,Jungle,6
7577,1718,91.11,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7577,No,Yellow,None,White,Pink,None,None,Cyan,Red,Night,4
8849,1719,91.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8849,No,Yellow,Three Spots,None,None,Pink,None,Blue,Blue,Jungle,4
1693,1720,91.07,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1693,No,Yellow,Banana Spot,None,None,Red,Cyan,Cyan,Blue,Night,5
4793,1721,91.07,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4793,No,Rotten,Single Spot,None,None,None,Yellow,None,None,Fall,2
6621,1722,91.06,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6621,No,Yellow,None,None,Black,Blue,Pink,None,Blue,Night,4
6227,1723,91.05,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6227,No,Yellow,Single Spot,None,None,Pink,Red,Black,None,Sunset,4
2955,1724,91.01,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2955,No,Yellow,Two Spots,Pink,None,None,Cyan,None,Black,Night,4
1419,1725,91.01,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1419,No,Yellow,Small Spots,Blue,Purple,Blue,Green,Black,Green,Fall,7
7421,1726,91.01,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7421,No,Yellow,Big Spot,Cyan,Blue,Blue,Orange,Purple,Green,Night,7
1729,1727,91,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1729,No,Rotten,Two Spots,Green,Blue,Cyan,Cyan,None,Red,Snow,6
9009,1728,91,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9009,No,Yellow,None,Cyan,Blue,Purple,None,Red,Yellow,Fall,5
4055,1729,90.98,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4055,No,Yellow,None,None,None,None,Green,None,Blue,Sunset,2
1540,1730,90.97,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1540,No,Yellow,Two Spots,Blue,Pink,None,None,Purple,Black,Fall,5
9149,1731,90.95,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9149,No,Yellow,None,None,Blue,Green,None,Pink,Red,Jungle,4
6408,1732,90.94,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6408,No,Rotten,None,Pink,Black,Green,None,Black,Blue,Jungle,5
4958,1733,90.89,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4958,No,Yellow,None,Green,None,Pink,Yellow,Black,Blue,Sunset,5
8754,1734,90.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8754,No,Yellow,None,Cyan,Green,None,Blue,Blue,Cyan,Snow,5
5128,1735,90.86,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5128,No,Yellow,Small Spots,Green,Purple,Red,Cyan,Green,Red,Sunset,7
3402,1736,90.86,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3402,No,Yellow,Two Spots,None,Green,Blue,None,Blue,Red,Sakura,5
3664,1737,90.84,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3664,No,Yellow,Two Spots,None,None,None,Blue,None,None,Jungle,2
1197,1738,90.8,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1197,No,Yellow,Small Spots,Cyan,None,Blue,Blue,Black,Red,Snow,6
865,1739,90.8,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/865,No,Yellow,Two Spots,Green,Black,None,Blue,Black,Black,Sakura,6
3879,1740,90.79,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3879,No,Green,None,None,Black,None,None,None,Black,Jungle,2
1169,1741,90.79,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1169,No,Yellow,Big Spot,Red,Purple,Orange,Blue,None,Yellow,Jungle,6
9080,1742,90.76,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9080,No,Yellow,Two Spots,Blue,Black,Green,Blue,None,Black,Sakura,6
5862,1743,90.72,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5862,No,Rotten,Banana Spot,Blue,Black,Green,Yellow,None,Red,Night,6
3540,1744,90.72,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3540,No,Yellow,Banana Spot,Blue,Green,Blue,None,None,Red,Fall,5
5903,1745,90.72,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5903,No,Yellow,Single Spot,Green,None,Cyan,Yellow,Blue,Yellow,Snow,6
8782,1746,90.71,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8782,No,Yellow,Single Spot,None,None,None,Cyan,Pink,Green,Jungle,4
5586,1747,90.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5586,No,Green,Three Spots,Blue,Blue,Cyan,Yellow,Green,Red,Night,7
8211,1748,90.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8211,No,Green,Small Spots,Blue,None,Green,Orange,Green,None,Snow,5
4388,1749,90.58,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4388,No,Yellow,Single Spot,None,Black,Red,Orange,Purple,Black,Sakura,6
6981,1750,90.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6981,No,Yellow,None,White,Black,Blue,None,Pink,Black,Jungle,5
3182,1751,90.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3182,No,Yellow,Banana Spot,None,Black,Purple,None,None,None,Jungle,3
7223,1752,90.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7223,No,Green,Banana Spot,None,Green,Green,Orange,None,Blue,Jungle,5
7896,1753,90.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7896,No,Yellow,Three Spots,White,Black,None,Yellow,None,Pink,Jungle,5
5550,1754,90.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5550,No,Yellow,Single Spot,Green,Red,Green,Green,Red,Blue,Jungle,7
5732,1755,90.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5732,No,Yellow,None,None,Green,None,Yellow,None,None,Sunset,2
2587,1756,90.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2587,No,Yellow,Two Spots,White,Green,Purple,Cyan,Cyan,Red,Snow,7
9286,1757,90.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9286,No,Green,Big Spot,White,None,None,None,Green,Cyan,Snow,4
6700,1758,90.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6700,No,Yellow,Single Spot,None,None,None,Green,None,None,Jungle,2
2254,1759,90.44,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2254,No,Yellow,Small Spots,Pink,None,None,Yellow,Black,Black,Jungle,5
6697,1760,90.43,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6697,No,Rotten,Big Spot,White,Blue,Green,Blue,Black,Green,Snow,7
7937,1761,90.42,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7937,No,Yellow,Single Spot,White,None,Green,Pink,Blue,Red,Jungle,6
19,1762,90.38,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/19,No,Yellow,Two Spots,White,Purple,Orange,Green,Black,Black,Snow,7
8287,1763,90.38,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8287,No,Yellow,None,None,Black,Pink,Yellow,Purple,Blue,Sunset,5
1848,1764,90.37,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1848,No,Yellow,None,None,None,None,Blue,None,Black,Night,2
1691,1765,90.36,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1691,No,Yellow,Three Spots,Red,Blue,Purple,Red,Purple,Green,Night,7
3149,1766,90.36,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3149,No,Rotten,Two Spots,White,Purple,Green,Orange,Blue,Yellow,Sunset,7
5434,1767,90.35,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5434,No,Yellow,Banana Spot,None,None,Blue,Cyan,None,Green,Night,4
1374,1768,90.33,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1374,No,Green,Banana Spot,Blue,None,Green,Yellow,Black,Blue,Jungle,6
4635,1769,90.31,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4635,No,Yellow,Small Spots,Orange,Blue,Purple,Yellow,Cyan,Blue,Sunset,7
6939,1770,90.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6939,No,Yellow,Two Spots,None,Black,Blue,Yellow,Cyan,Black,Sakura,6
3999,1771,90.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3999,No,Yellow,Two Spots,Blue,Red,Cyan,Green,Green,Blue,Jungle,7
5931,1772,90.26,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5931,No,Yellow,Single Spot,Cyan,Red,Purple,Yellow,None,Cyan,Night,6
826,1773,90.25,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/826,No,Yellow,None,None,Pink,Red,Cyan,Green,None,Jungle,4
1996,1774,90.22,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1996,No,Yellow,Two Spots,Cyan,Black,Red,Red,Purple,Yellow,Night,7
8002,1775,90.19,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8002,No,Yellow,None,None,None,Orange,Yellow,None,None,Jungle,2
6214,1776,90.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6214,No,Yellow,Big Spot,Red,Red,Cyan,None,Green,Black,Sunset,6
7187,1777,90.15,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7187,No,Rotten,Two Spots,None,Blue,Cyan,Blue,Purple,Cyan,Sunset,6
565,1778,90.15,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/565,No,Yellow,Banana Spot,None,Red,None,None,Black,Red,Jungle,4
2061,1779,90.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2061,No,Yellow,Banana Spot,White,Black,Green,Orange,Blue,Black,Jungle,7
114,1780,90.1,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/114,No,Yellow,Single Spot,None,Black,Pink,Green,None,Blue,Night,5
648,1781,90.09,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/648,No,Yellow,None,None,Pink,Green,Cyan,Purple,Blue,Jungle,5
2933,1782,90.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2933,No,Yellow,Two Spots,Blue,Green,None,Pink,None,Blue,Jungle,5
5225,1783,90.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5225,No,Yellow,None,None,None,None,None,Purple,Black,Jungle,2
4116,1784,90.07,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4116,No,Yellow,None,None,Green,None,None,None,Red,Fall,2
8760,1785,90.07,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8760,No,Yellow,None,None,Blue,None,Blue,Pink,Black,Jungle,4
4128,1786,90.07,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4128,No,Yellow,None,None,None,Green,Cyan,None,Black,Sakura,3
9372,1787,90.03,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9372,No,Yellow,Big Spot,Red,Purple,None,Red,Red,None,Night,5
8178,1788,90,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8178,No,Yellow,None,White,None,Pink,None,Green,Red,Jungle,4
8052,1789,90,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8052,No,Yellow,Big Spot,Orange,Green,Purple,Red,Blue,Green,Fall,7
3105,1790,89.97,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3105,No,Yellow,None,None,None,Green,None,None,Blue,Night,2
7620,1791,89.95,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7620,No,Yellow,None,Blue,Blue,Purple,Orange,Blue,Cyan,Snow,6
1259,1792,89.93,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1259,No,Yellow,Single Spot,None,Green,Cyan,Green,Red,Cyan,Jungle,6
5951,1793,89.92,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5951,No,Green,Small Spots,None,Blue,Cyan,Red,Purple,None,Night,5
3349,1794,89.92,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3349,No,Yellow,Banana Spot,None,None,None,None,Purple,Blue,Fall,3
2640,1795,89.88,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2640,No,Yellow,None,White,Pink,Green,Blue,Blue,None,Jungle,5
3147,1796,89.86,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3147,No,Yellow,Banana Spot,None,Blue,Blue,Green,Black,None,Jungle,5
8470,1797,89.85,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8470,No,Yellow,Banana Spot,Blue,Black,Green,Red,None,None,Night,5
9364,1798,89.84,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9364,No,Yellow,None,None,None,None,Green,None,Black,Fall,2
1818,1799,89.82,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1818,No,Yellow,Single Spot,Red,Pink,None,Cyan,None,Black,Fall,5
5567,1800,89.81,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5567,No,Rotten,Small Spots,Orange,None,Red,Yellow,None,None,Snow,4
3734,1801,89.78,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3734,No,Yellow,Single Spot,None,Blue,None,None,Black,Pink,Fall,4
1858,1802,89.74,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1858,No,Yellow,Banana Spot,Red,Black,Orange,None,Black,Black,Jungle,6
242,1803,89.74,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/242,No,Yellow,None,None,Green,None,None,None,Green,Jungle,2
5725,1804,89.72,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5725,No,Yellow,Two Spots,Orange,Red,Green,Cyan,None,Yellow,Jungle,6
1833,1805,89.71,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1833,No,Yellow,Three Spots,Green,Purple,Orange,Green,None,Yellow,Jungle,6
1519,1806,89.68,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1519,No,Yellow,Two Spots,Pink,Black,Red,Red,None,Black,Jungle,6
650,1807,89.67,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/650,No,Yellow,None,None,None,Red,Yellow,None,None,Fall,2
324,1808,89.67,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/324,No,Yellow,Single Spot,None,None,Pink,Blue,Black,Red,Fall,5
60,1809,89.65,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/60,No,Yellow,None,Green,Pink,None,Orange,Blue,Blue,Fall,5
4919,1810,89.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4919,No,Yellow,None,None,Pink,Blue,Cyan,Blue,Blue,Fall,5
3504,1811,89.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3504,No,Rotten,Single Spot,Orange,Purple,Red,Yellow,Purple,Black,Fall,7
3747,1812,89.52,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3747,No,Yellow,Two Spots,Pink,Black,Green,Yellow,None,None,Fall,5
1884,1813,89.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1884,No,Yellow,Small Spots,Green,Green,Cyan,Green,Blue,Red,Jungle,7
6144,1814,89.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6144,No,Yellow,Three Spots,Cyan,Blue,Green,Green,Cyan,Green,Sunset,7
8084,1815,89.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8084,No,Yellow,None,None,Black,None,None,Pink,Black,Jungle,3
4458,1816,89.5,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4458,No,Yellow,None,None,Black,Pink,Red,Blue,Black,Night,5
1092,1817,89.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1092,No,Yellow,Single Spot,White,None,Red,Yellow,Pink,Red,Jungle,6
9200,1818,89.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9200,No,Yellow,Single Spot,White,Black,None,None,Green,Pink,Jungle,5
1771,1819,89.46,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1771,No,Yellow,None,None,None,None,None,Green,Blue,Fall,2
1395,1820,89.44,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1395,No,Yellow,None,Green,Purple,Cyan,Green,Cyan,Red,Fall,6
9062,1821,89.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9062,No,Rotten,Big Spot,Cyan,Green,Red,None,Blue,Blue,Snow,6
410,1822,89.4,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/410,No,Yellow,None,White,Blue,Green,Pink,None,Red,Jungle,5
7015,1823,89.4,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7015,No,Green,Big Spot,White,Blue,Red,Red,Green,Cyan,Jungle,7
7761,1824,89.38,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7761,No,Green,None,Blue,Black,Green,Red,Red,Black,Snow,6
1057,1825,89.35,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1057,No,Yellow,Banana Spot,Blue,None,Green,None,Blue,None,Sunset,4
4540,1826,89.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4540,No,Green,Big Spot,Blue,Black,None,Red,Cyan,Green,Snow,6
9094,1827,89.33,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9094,No,Yellow,Banana Spot,None,None,Purple,Green,None,Blue,Fall,4
8049,1828,89.33,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8049,No,Yellow,Single Spot,None,None,Pink,Yellow,None,None,Jungle,3
6439,1829,89.32,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6439,No,Yellow,None,None,None,None,Green,None,Red,Jungle,2
4311,1830,89.31,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4311,No,Yellow,Two Spots,White,Red,Green,Blue,Red,Red,Fall,7
1638,1831,89.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1638,No,Yellow,Two Spots,None,None,Red,Yellow,Pink,Black,Night,5
5146,1832,89.29,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5146,No,Rotten,None,Cyan,Green,Purple,Cyan,Black,Cyan,Fall,6
7098,1833,89.27,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7098,No,Yellow,Single Spot,None,None,None,Pink,None,Black,Sunset,3
5815,1834,89.25,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5815,No,Yellow,None,None,None,None,None,Green,Black,Sunset,2
8878,1835,89.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8878,No,Yellow,None,None,Blue,None,Yellow,None,None,Sunset,2
368,1836,89.23,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/368,No,Yellow,Banana Spot,White,Black,Purple,None,None,None,Sunset,4
277,1837,89.21,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/277,No,Green,Single Spot,None,Red,Red,Red,Green,Blue,Snow,6
4102,1838,89.21,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4102,No,Yellow,None,None,Blue,Green,Pink,None,Blue,Fall,4
5688,1839,89.19,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5688,No,Yellow,Big Spot,Cyan,Purple,None,Yellow,Green,Yellow,Sunset,6
5714,1840,89.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5714,No,Rotten,Single Spot,Orange,Red,Blue,Red,Black,Black,Jungle,7
6126,1841,89.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6126,No,Yellow,None,None,None,None,None,Blue,Red,Sunset,2
2404,1842,89.11,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2404,No,Yellow,None,None,None,None,Red,Black,None,Jungle,2
636,1843,89.1,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/636,No,Yellow,None,None,None,Pink,Red,Black,Green,Jungle,4
819,1844,89.09,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/819,No,Yellow,None,None,Black,None,Cyan,None,None,Jungle,2
416,1845,89.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/416,No,Yellow,Single Spot,White,Black,Green,Yellow,Black,Blue,Sakura,7
12,1846,89.05,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/12,No,Yellow,None,None,Black,None,None,Black,None,Sunset,2
